,Player,player_name,All_NBA,All_Star,Draft_Yr,Pk,Team,College,Yrs,Games_Career,Minutes_Played_Career,PTS_Career,TRB_Career,AST_Career,FG_Percentage,TP_Percentage,FT_Percentage,Minutes_per_Game,Points_Per_Game,TRB_per_Game,Assists_per_Game,Win_Share,WS_per_game,BPM_Career,VORP_Career,Executive,exec_name,Prior_Player,ethnic,Tenure,tenure_years,Exec_ID,Exec_draft_exp,attend_college,first_year,second_year,third_year,fourth_year,fifth_year
1293,KenSlappy,kenslappy,0,0,1977,159,NYK,Saint Peter's College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,2,1,0,0,0,0,0
1294,MichealRayRichardson,michealrayrichardson,0,0,1978,4,NYK,University of Montana,8,556,18589,8253,3056,3899,0.457,0.22,0.69,33.4,14.8,5.5,7,35.2,0.091,3.5,25.9,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,3,1,0,0,0,0,0
1295,JohnRudd,johnrudd,0,0,1978,32,NYK,McNeese State University,1,58,723,184,167,35,0.444,0,0.71,12.5,3.2,2.9,0.6,0.6,0.04,-3.4,-0.3,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,3,1,0,0,0,0,0
1296,GregBunch,gregbunch,0,0,1978,34,NYK,"California State University, Fullerton",1,12,97,28,17,4,0.346,0,0.833,8.1,2.3,1.4,0.3,0.1,0.046,-4,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,3,1,0,0,0,0,0
1297,MarcIavaroni,marciavaroni,0,0,1978,55,NYK,University of Virginia,7,531,8371,2328,1725,514,0.459,0,0.71,15.8,4.4,3.2,1,8,0.046,-2.3,-0.6,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,3,1,0,0,0,0,0
1298,ErvingGiddings,ervinggiddings,0,0,1978,79,NYK,University of Dayton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,3,1,0,0,0,0,0
1299,GregGreen,greggreen,0,0,1978,100,NYK,Southern University and A&M College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,3,1,0,0,0,0,0
1300,EdWarren,edwarren,0,0,1978,121,NYK,Briar Cliff University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,3,1,0,0,0,0,0
1301,GaryPember,garypember,0,0,1978,144,NYK,Nasson College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,3,1,0,0,0,0,0
1302,GregSanders,gregsanders,0,0,1978,162,NYK,St. Bonaventure University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,3,1,0,0,0,0,0
1303,DannyFields,dannyfields,0,0,1978,178,NYK,University of North Carolina at Wilmington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,3,1,0,0,0,0,0
1304,ErnestSimons,ernestsimons,0,0,1978,195,NYK,Pace University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,3,1,0,0,0,0,0
1305,BillCartwright,billcartwright,0,0,1979,3,NYK,University of San Francisco,15,963,27491,12713,6106,1390,0.525,0,0.771,28.5,13.2,6.3,1.4,72.8,0.127,-0.5,10.7,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,4,1,0,0,0,0,0
1306,LarryDemic,larrydemic,0,0,1979,9,NYK,University of Arizona,3,206,3192,976,805,106,0.459,0,0.58,15.5,4.7,3.9,0.5,1.4,0.022,-4.6,-2.1,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,4,1,0,0,0,0,0
1307,SlyWilliams,slywilliams,0,0,1979,21,NYK,University of Rhode Island,7,305,6617,3327,1287,603,0.478,0.162,0.692,21.7,10.9,4.2,2,13.4,0.097,0.6,4.3,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,4,1,0,0,0,0,0
1308,ReggieCarter,reggiecarter,0,0,1979,27,NYK,St. John's University,2,135,1459,471,164,206,0.388,0,0.772,10.8,3.5,1.2,1.5,0.4,0.014,-4.6,-0.9,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,4,1,0,0,0,0,0
1309,KimGoetz,kimgoetz,0,0,1979,34,NYK,San Diego State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,4,1,0,0,0,0,0
1310,GeoffHuston,geoffhuston,0,0,1979,50,NYK,Texas Tech University,8,496,12252,4380,684,2509,0.483,0.254,0.708,24.7,8.8,1.4,5.1,11.9,0.047,-4.2,-6.7,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,4,1,0,0,0,0,0
1311,LarryRogers,larryrogers,0,0,1979,71,NYK,Southeast Missouri State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,4,1,0,0,0,0,0
1312,JohnnyGreen,johnnygreen,0,0,1979,94,NYK,"University of California, Riverside",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,4,1,0,0,0,0,0
1313,PhilAbney,philabney,0,0,1979,113,NYK,University of New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,4,1,0,0,0,0,0
1314,MarcColeman,marccoleman,0,0,1979,134,NYK,Seton Hall University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,4,1,0,0,0,0,0
1315,BillyTucker,billytucker,0,0,1979,152,NYK,Tennessee State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,4,1,0,0,0,0,0
1316,BrettWyatt,brettwyatt,0,0,1979,172,NYK,New Jersey City University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,4,1,0,0,0,0,0
1317,GordonThomas,gordonthomas,0,0,1979,189,NYK,St. John's University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,4,1,0,0,0,0,0
1318,MikeWoodson,mikewoodson,0,0,1980,12,NYK,Indiana University,11,786,20021,10981,1838,1822,0.466,0.271,0.813,25.5,14,2.3,2.3,34.6,0.083,-1,4.9,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,5,1,0,0,0,0,0
1319,DeWayneScales,dewaynescales,0,0,1980,36,NYK,Louisiana State University,3,49,521,224,140,10,0.417,0.167,0.628,10.6,4.6,2.9,0.2,0.2,0.017,-8.5,-0.9,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,5,1,0,0,0,0,0
1320,KurtRambis,kurtrambis,0,0,1980,58,NYK,Santa Clara University,14,880,16299,4603,4961,931,0.534,0,0.689,18.5,5.2,5.6,1.1,38.3,0.113,1.4,14,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,5,1,0,0,0,0,0
1321,JosephChmelich,josephchmelich,0,0,1980,82,NYK,University of Wisconsin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,5,1,0,0,0,0,0
1322,WilliamCarey,williamcarey,0,0,1980,104,NYK,Albright College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,5,1,0,0,0,0,0
1323,KelvinHicks,kelvinhicks,0,0,1980,128,NYK,New York Institute of Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,5,1,0,0,0,0,0
1324,BobbyTurner,bobbyturner,0,0,1980,150,NYK,University of Louisville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,5,1,0,0,0,0,0
1325,JamesSalters,jamessalters,0,0,1980,171,NYK,University of Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,5,1,0,0,0,0,0
1326,DonWiley,donwiley,0,0,1980,190,NYK,Monmouth University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,5,1,0,0,0,0,0
1327,GeraldRoss,geraldross,0,0,1980,208,NYK,Grand Canyon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,5,1,0,0,0,0,0
1328,GregCook,gregcook,0,0,1981,40,NYK,Louisiana State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,6,1,0,0,0,0,0
1329,FrankBrickowski,frankbrickowski,0,0,1981,57,NYK,Pennsylvania State University,12,731,16278,7302,3410,1384,0.519,0.324,0.74,22.3,10,4.7,1.9,29.8,0.088,-0.3,6.8,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,6,1,0,0,0,0,0
1330,WayneMcKoy,waynemckoy,0,0,1981,63,NYK,St. John's University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,6,1,0,0,0,0,0
1331,AlexBradley,alexbradley,0,0,1981,86,NYK,Villanova University,1,39,331,137,65,11,0.524,0,0.604,8.5,3.5,1.7,0.3,0.4,0.053,-3.9,-0.2,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,6,1,0,0,0,0,0
1332,JimWright,jimwright,0,0,1981,109,NYK,University of Rhode Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,6,1,0,0,0,0,0
1333,JohnBlair,johnblair,0,0,1981,132,NYK,Monmouth University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,6,1,0,0,0,0,0
1334,TerryCramer,terrycramer,0,0,1981,155,NYK,Ripon College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,6,1,0,0,0,0,0
1335,BrianO'Connor,briano'connor,0,0,1981,177,NYK,Thomas More College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,6,1,0,0,0,0,0
1336,MartyHeadd,martyheadd,0,0,1981,198,NYK,Syracuse University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,6,1,0,0,0,0,0
1337,KevinRogers,kevinrogers,0,0,1981,218,NYK,Saint Peter's College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EddieDonovan,eddiedonovan,0,W,2592,7.1,54,6,1,0,0,0,0,0
1338,DwaynePolee,dwaynepolee,0,0,1986,54,LAC,Pepperdine University,1,1,6,2,0,0,0.25,0,0,6,2,0,0,0,-0.397,-14,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,1,1,0,0,0,0,0
1339,JohnBrownlee,johnbrownlee,0,0,1986,78,LAC,University of Texas at Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,1,1,0,0,0,0,0
1340,SteffondJohnson,steffondjohnson,0,0,1986,100,LAC,San Diego State University,1,29,234,74,43,5,0.422,0,0.526,8.1,2.6,1.5,0.2,-0.2,-0.037,-8.3,-0.4,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,1,1,0,0,0,0,0
1341,TimKempton,timkempton,0,0,1986,124,LAC,University of Notre Dame,8,280,3758,1259,795,307,0.481,0,0.677,13.4,4.5,2.8,1.1,3.3,0.042,-2.9,-0.8,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,1,1,0,0,0,0,0
1342,JohnnyBrown,johnnybrown,0,0,1986,146,LAC,University of New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,1,1,0,0,0,0,0
1343,ReggieWilliams,reggiewilliams,0,0,1987,4,LAC,Georgetown University,10,599,16013,7508,2393,1492,0.437,0.298,0.784,26.7,12.5,4,2.5,26,0.078,0.5,10.3,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,2,1,0,0,0,0,0
1344,JoeWolf,joewolf,0,0,1987,13,LAC,University of North Carolina,11,592,9636,2485,1933,596,0.423,0.164,0.77,16.3,4.2,3.3,1,3.5,0.017,-4.1,-5.2,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,2,1,0,0,0,0,0
1345,KenNorman,kennorman,0,0,1987,19,LAC,University of Illinois at Urbana-Champaign,10,646,18992,8717,3949,1355,0.486,0.312,0.567,29.4,13.5,6.1,2.1,27.1,0.069,-0.6,6.5,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,2,1,0,0,0,0,0
1346,NorrisColeman,norriscoleman,0,0,1987,38,LAC,Kansas State University,1,29,431,153,81,13,0.346,0.5,0.556,14.9,5.3,2.8,0.4,-0.4,-0.046,-8.3,-0.7,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,2,1,0,0,0,0,0
1347,TimMcCalister,timmccalister,0,0,1987,47,LAC,University of Oklahoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,2,1,0,0,0,0,0
1348,ChadKessler,chadkessler,0,0,1987,93,LAC,University of Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,2,1,0,0,0,0,0
1349,MartinNessley,martinnessley,0,0,1987,116,LAC,Duke University,1,44,336,48,82,16,0.385,0,0.444,7.6,1.1,1.9,0.4,-0.1,-0.014,-6.2,-0.4,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,2,1,0,0,0,0,0
1350,HenryCarr,henrycarr,0,0,1987,139,LAC,Wichita State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,2,1,0,0,0,0,0
1351,DannyManning,dannymanning,0,0,1988,1,LAC,University of Kansas,15,883,24202,12367,4615,2063,0.511,0.206,0.729,27.4,14,5.2,2.3,55.1,0.109,1.6,21.7,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,3,1,0,0,0,0,0
1352,HerseyHawkins,herseyhawkins,0,0,1988,6,LAC,Bradley University,13,983,32034,14470,3554,2860,0.461,0.394,0.87,32.6,14.7,3.6,2.9,90.6,0.136,2.4,35.7,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,3,1,0,0,0,0,0
1353,TomGarrick,tomgarrick,0,0,1988,45,LAC,University of Rhode Island,4,251,4718,1359,501,853,0.469,0.083,0.775,18.8,5.4,2,3.4,5.9,0.06,-2.2,-0.3,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,3,1,0,0,0,0,0
1354,RobLock,roblock,0,0,1988,51,LAC,University of Kentucky,1,20,110,30,32,4,0.281,0,0.8,5.5,1.5,1.6,0.2,-0.2,-0.083,-9.4,-0.2,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,3,1,0,0,0,0,0
1355,DannyFerry,dannyferry,0,0,1989,2,LAC,Duke University,13,917,18133,6439,2550,1185,0.446,0.393,0.84,19.8,7,2.8,1.3,34.8,0.092,-0.9,5,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,4,1,0,0,0,0,0
1356,JeffMartin,jeffmartin,0,0,1989,31,LAC,Murray State University,2,143,2685,956,290,109,0.417,0.282,0.694,18.8,6.7,2,0.8,2.1,0.038,-3.8,-1.2,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,4,1,0,0,0,0,0
1357,JayEdwards,jayedwards,0,0,1989,33,LAC,Indiana University,1,4,26,7,2,4,0.429,0,0.333,6.5,1.8,0.5,1,0,0.022,-5.1,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,4,1,0,0,0,0,0
1358,BoKimble,bokimble,0,0,1990,8,LAC,Loyola Marymount University,3,105,1336,574,162,98,0.386,0.291,0.728,12.7,5.5,1.5,0.9,0.1,0.004,-5.2,-1.1,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,5,1,0,0,0,0,0
1359,LoyVaught,loyvaught,0,0,1990,13,LAC,University of Michigan,11,689,16993,6984,4881,652,0.504,0.244,0.718,24.7,10.1,7.1,0.9,35.8,0.101,-1.6,1.8,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,5,1,0,0,0,0,0
1360,LeRonEllis,leronellis,0,0,1991,22,LAC,Syracuse University,3,91,857,277,220,29,0.433,0,0.613,9.4,3,2.4,0.3,1.2,0.069,-3.2,-0.3,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,6,1,0,0,0,0,0
1361,ElliotPerry,elliotperry,0,0,1991,37,LAC,University of Memphis,10,549,9501,3449,742,1699,0.459,0.359,0.783,17.3,6.3,1.4,3.1,14,0.071,-2.2,-0.4,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,6,1,0,0,0,0,0
1362,JoeWylie,joewylie,0,0,1991,38,LAC,University of Miami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,6,1,0,0,0,0,0
1363,RandyWoods,randywoods,0,0,1992,16,LAC,La Salle University,4,151,1093,356,93,257,0.34,0.305,0.683,7.2,2.4,0.6,1.7,0.6,0.026,-3.4,-0.4,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,7,1,0,0,0,0,0
1364,ElmoreSpencer,elmorespencer,0,0,1992,25,LAC,"University of Nevada, Las Vegas",5,157,2641,923,555,109,0.516,0,0.58,16.8,5.9,3.5,0.7,0,0.001,-4.1,-1.4,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,7,1,0,0,0,0,0
1365,TerryDehere,terrydehere,0,0,1993,13,LAC,Seton Hall University,6,402,7305,3235,588,1034,0.411,0.378,0.779,18.2,8,1.5,2.6,7.3,0.048,-3.4,-2.6,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,8,1,0,0,0,0,0
1366,LeonardWhite,leonardwhite,0,0,1993,53,LAC,Southern University and A&M College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,8,1,0,0,0,0,0
1367,LamondMurray,lamondmurray,0,0,1994,7,LAC,University of California,11,736,18477,8286,3033,978,0.43,0.36,0.759,25.1,11.3,4.1,1.3,19.8,0.052,-1.7,1.4,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,9,1,0,0,0,0,0
1368,GregMinor,gregminor,0,0,1994,25,LAC,University of Louisville,5,277,5144,1902,741,384,0.478,0.226,0.767,18.6,6.9,2.7,1.4,8.2,0.077,-2.2,-0.3,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,9,1,0,0,0,0,0
1369,AntonioMcDyess,antoniomcdyess,1,1,1995,2,LAC,University of Alabama,15,1015,28053,12227,7638,1300,0.497,0.117,0.67,27.6,12,7.5,1.3,69.8,0.119,0.3,16.4,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,10,1,0,0,0,0,0
1370,ConstantinPopa,constantinpopa,0,0,1995,53,LAC,University of Miami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,10,1,0,0,0,0,0
1371,LorenzenWright,lorenzenwright,0,0,1996,7,LAC,University of Memphis,13,778,18535,6191,4943,622,0.459,0.069,0.645,23.8,8,6.4,0.8,30.5,0.079,-2,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,11,1,0,0,0,0,0
1372,DoronSheffer,doronsheffer,0,0,1996,36,LAC,University of Connecticut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,11,1,0,0,0,0,0
1373,MauriceTaylor,mauricetaylor,0,0,1997,14,LAC,University of Michigan,9,534,13324,5889,2452,623,0.466,0.152,0.711,25,11,4.6,1.2,9.9,0.036,-3.8,-5.9,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,12,1,0,0,0,0,0
1374,MichaelOlowokandi,michaelolowokandi,0,0,1998,1,LAC,University of the Pacific,9,500,13129,4135,3414,327,0.435,0,0.597,26.3,8.3,6.8,0.7,2.5,0.009,-4.5,-8.3,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,13,1,0,0,0,0,0
1375,BrianSkinner,brianskinner,0,0,1998,22,LAC,Baylor University,14,608,10910,2876,2841,288,0.494,0.333,0.566,17.9,4.7,4.7,0.5,15.8,0.07,-2.4,-1,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,13,1,0,0,0,0,0
1376,LamarOdom,lamarodom,0,0,1999,4,LAC,University of Rhode Island,14,961,32131,12781,8059,3554,0.463,0.312,0.693,33.4,13.3,8.4,3.7,77,0.115,2.5,36.3,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,14,1,0,0,0,0,0
1377,RicoHill,ricohill,0,0,1999,31,LAC,Illinois State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,14,1,0,0,0,0,0
1378,DariusMiles,dariusmiles,0,0,2000,3,LAC,0,7,446,11730,4507,2190,840,0.472,0.168,0.59,26.3,10.1,4.9,1.9,9.5,0.039,-1.2,2.3,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,15,0,0,0,0,0,0
1379,QuentinRichardson,quentinrichardson,0,0,2000,18,LAC,DePaul University,13,783,20785,8032,3666,1138,0.397,0.355,0.718,26.5,10.3,4.7,1.5,32.8,0.076,-0.3,8.9,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,15,1,0,0,0,0,0
1380,MarkoJaric,markojaric,0,0,2000,30,LAC,0,7,447,11246,3193,1200,1600,0.404,0.344,0.73,25.2,7.1,2.7,3.6,12.1,0.052,-0.5,4.3,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,15,0,0,0,0,0,0
1381,TysonChandler,tysonchandler,1,1,2001,2,LAC,0,15,986,28074,8605,9137,841,0.591,0,0.644,28.5,8.7,9.3,0.9,92.7,0.158,1.7,26.2,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,16,0,0,0,0,0,0
1382,ChrisWilcox,chriswilcox,0,0,2002,8,LAC,University of Maryland,11,628,12474,5150,3076,455,0.541,0,0.643,19.9,8.2,4.9,0.7,26.9,0.103,-1.6,1.2,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,17,1,0,0,0,0,0
1383,MelvinEly,melvinely,0,0,2002,12,LAC,"California State University, Fresno",9,375,6005,1992,1215,261,0.46,0,0.625,16,5.3,3.2,0.7,4,0.032,-3.6,-2.4,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,17,1,0,0,0,0,0
1384,MarioKasun,mariokasun,0,0,2002,40,LAC,0,2,73,569,198,188,11,0.467,0,0.636,7.8,2.7,2.6,0.2,0.8,0.069,-5.9,-0.6,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,17,0,0,0,0,0,0
1385,ChrisKaman,chriskaman,0,0,2003,6,LAC,Central Michigan University,13,735,19642,8208,5582,921,0.489,0.042,0.743,26.7,11.2,7.6,1.3,24.6,0.06,-2,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,18,1,0,0,0,0,0
1386,SofoklisSchortsanitis,sofoklisschortsanitis,0,0,2003,34,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,18,0,0,0,0,0,0
1387,ShaunLivingston,shaunlivingston,0,0,2004,4,LAC,0,11,622,13747,4190,1590,2090,0.477,0.19,0.798,22.1,6.7,2.6,3.4,23.5,0.082,-1.5,1.9,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,19,0,0,0,0,0,0
1388,LionelChalmers,lionelchalmers,0,0,2004,33,LAC,Xavier University,1,36,433,111,31,51,0.336,0.245,0.625,12,3.1,0.9,1.4,-0.2,-0.025,-6.3,-0.5,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,19,1,0,0,0,0,0
1389,YaroslavKorolev,yaroslavkorolev,0,0,2005,12,LAC,0,2,34,168,39,16,13,0.283,0.25,0.625,4.9,1.1,0.5,0.4,-0.1,-0.024,-6.4,-0.2,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,20,0,0,0,0,0,0
1390,DanielEwing,danielewing,0,0,2005,32,LAC,Duke University,2,127,1683,431,158,174,0.389,0.295,0.78,13.3,3.4,1.2,1.4,0.8,0.024,-3.7,-0.7,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,20,1,0,0,0,0,0
1391,PaulDavis,pauldavis,0,0,2006,34,LAC,Michigan State University,4,82,702,217,158,32,0.402,0,0.732,8.6,2.6,1.9,0.4,0.5,0.035,-4.7,-0.5,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,21,1,0,0,0,0,0
1392,GuillermoDiaz,guillermodiaz,0,0,2006,52,LAC,University of Miami,1,6,18,5,2,1,0.25,0,0.6,3,0.8,0.3,0.2,0,0.033,-5.9,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,21,1,0,0,0,0,0
1393,AlThornton,althornton,0,0,2007,14,LAC,Florida State University,4,296,8274,3527,1233,353,0.452,0.293,0.747,28,11.9,4.2,1.2,6.1,0.035,-3.5,-3.1,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,22,1,0,0,0,0,0
1394,JaredJordan,jaredjordan,0,0,2007,45,LAC,Marist College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,22,1,0,0,0,0,0
1395,EricGordon,ericgordon,0,0,2008,7,LAC,Indiana University,8,417,14148,6934,1050,1371,0.435,0.383,0.814,33.9,16.6,2.5,3.3,22.4,0.076,-0.5,5.3,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,23,1,0,0,0,0,0
1396,DeAndreJordan,deandrejordan,0,0,2008,35,LAC,Texas A&M University,8,592,16051,5122,5703,344,0.67,0.111,0.421,27.1,8.7,9.6,0.6,55.1,0.165,1.9,15.6,ElginBaylor,elginbaylor,1,AA,8211,22.5,55,23,1,0,0,0,0,0
1397,GregAnthony,greganthony,0,0,1991,12,NYK,"University of Nevada, Las Vegas",11,757,15850,5497,1417,2997,0.403,0.349,0.733,20.9,7.3,1.9,4,35.9,0.109,0,8.1,ErnieGrunfeld,erniegrunfeld,1,W,2920,8,56,1,1,0,0,0,0,0
1398,HubertDavis,hubertdavis,0,0,1992,20,NYK,University of North Carolina,12,685,15143,5583,1045,1172,0.458,0.441,0.837,22.1,8.2,1.5,1.7,27.7,0.088,-1.8,0.7,ErnieGrunfeld,erniegrunfeld,1,W,2920,8,56,2,1,0,0,0,0,0
1399,MontyWilliams,montywilliams,0,0,1994,24,NYK,University of Notre Dame,9,456,7624,2884,1296,544,0.481,0.111,0.665,16.7,6.3,2.8,1.2,11.4,0.072,-1.8,0.5,ErnieGrunfeld,erniegrunfeld,1,W,2920,8,56,3,1,0,0,0,0,0
